gene,assigned_count,unassigned_count,total_qv_gene_count,unassigned_fraction
SLC27A1,30310,5859,36169,0.16198954906135088
MADD,27955,5859,33814,0.1732714260365529
PPIL1,21818,5858,27676,0.21166353519294695
FLYWCH2,19446,5853,25299,0.2313530179058461
MLST8,22129,5852,27981,0.20914191772988813
POLR3C,24150,5851,30001,0.1950268324389187
SLC25A13,32284,5849,38133,0.15338420790391524
TP53I11,23707,5849,29556,0.19789552036811475
FUZ,21799,5847,27646,0.2114953338638501
VASN,19072,5844,24916,0.23454808155402151
PDE12,19409,5844,25253,0.2314180493406724
C12orf75,12769,5843,18612,0.31393724478830864
LYSET,23636,5843,29479,0.19820889446724788
ZBTB20,15547,5842,21389,0.27313104866987703
NFXL1,24804,5841,30645,0.19060205580029368
SART3,28710,5840,34550,0.16903039073806078
NOL9,17525,5839,23364,0.24991439821948297
ENTPD5,30913,5838,36751,0.15885282033141956
BID,22148,5838,27986,0.20860430215107553
ARRDC1,41414,5836,47250,0.12351322751322752
SSH1,18951,5835,24786,0.23541515371580732
UBB,17060,5834,22894,0.25482659212020614
BAIAP2L1,39569,5832,45401,0.1284553203673928
FCSK,36618,5832,42450,0.1373851590106007
NBL1,20152,5831,25983,0.22441596428433977
FRAT2,23155,5830,28985,0.20113851992409867
COQ8A,26040,5826,31866,0.1828280926379213
ARHGEF6,18726,5826,24552,0.23729227761485827
CCDC167,20904,5826,26730,0.21795735129068464
CASKIN2,27169,5821,32990,0.17644740830554714
MEIS1,15653,5819,21472,0.27100409836065575
PGK1,18547,5819,24366,0.23881638348518427
COL17A1,26460,5818,32278,0.18024660759650535
ZNF445,27477,5818,33295,0.17474095209490914
PLEKHG3,28795,5816,34611,0.16803906272572303
AGTR1,26557,5816,32373,0.17965588607790442
FAM20A,25960,5816,31776,0.18303121852970797
PSTPIP2,29150,5815,34965,0.1663091663091663
CHCHD4,21355,5814,27169,0.21399389009532924
SLC25A32,42983,5812,48795,0.11911056460702941
ARID5A,27948,5811,33759,0.17213187594419266
ZNF260,22550,5810,28360,0.2048660084626234
TMEM33,23199,5809,29008,0.2002551020408163
MTOR,21235,5807,27042,0.21474003402115227
LMBRD1,22911,5807,28718,0.20220767462915246
GPKOW,21392,5804,27196,0.21341373731431093
C17orf75,24571,5799,30370,0.19094501152453078
CDCA5,22806,5797,28603,0.20267104849141698
SORBS1,15780,5797,21577,0.2686657088566529
PDPN,12309,5795,18104,0.3200950066283694
CTXN1,22078,5794,27872,0.2078788748564868
CRY1,25477,5787,31264,0.1851010747185261
RCN1,12358,5786,18144,0.31889329805996475
ZNF398,22308,5784,28092,0.20589491670226398
CDKN2D,22950,5783,28733,0.20126683604218146
SLC5A3,30245,5782,36027,0.16049074305382074
IFI27L2,10524,5780,16304,0.35451422963689894
AK5,22591,5779,28370,0.2037010927035601
LINS1,46472,5778,52250,0.11058373205741627
CYFIP1,24663,5775,30438,0.18972994283461464
LAMB3,25167,5775,30942,0.1866395191002521
EP400,34789,5775,40564,0.14236761660585742
MET,27032,5774,32806,0.17600438944095592
KLHDC1,30156,5771,35927,0.1606312800957497
ZNF165,28230,5770,34000,0.16970588235294118
MAN1C1,19462,5770,25232,0.22867786937222576
SPATA5,42154,5764,47918,0.12028882674569055
ZCCHC4,28797,5764,34561,0.16677758166719714
NEK7,20492,5763,26255,0.21950104741953913
S1PR1,15039,5763,20802,0.2770406691664263
IFITM1,8960,5763,14723,0.3914283773687428
RGP1,28548,5762,34310,0.16793937627513844
DMAC2L,40229,5761,45990,0.12526636225266363
ANP32B,16816,5755,22571,0.2549731956935891
C2orf42,26080,5753,31833,0.18072440549115698
CLK3,30467,5748,36215,0.15871876294353168
GON7,20819,5746,26565,0.2162996423865989
TOX4,20619,5746,26365,0.21794045135596435
BMT2,28100,5745,33845,0.16974442310533314
MED18,22125,5745,27870,0.20613562970936491
LRRC8D,21216,5740,26956,0.21293960528268288
CKAP2,27686,5740,33426,0.17172261114102794
ADAMTS5,11303,5740,17043,0.3367951651704512
MFSD10,34902,5737,40639,0.14116981224931716
ZNF559,42044,5731,47775,0.11995813710099425
FAM89B,22467,5730,28197,0.20321310777742313
SURF6,21778,5730,27508,0.20830303911589357
ZMYM1,36353,5727,42080,0.13609790874524716
ANAPC13,19063,5726,24789,0.23098955181733832
EFCAB11,22388,5726,28114,0.2036707690118802
FAM117A,25592,5724,31316,0.182781964490995
ZSCAN25,27500,5723,33223,0.17226018119977124
GRB7,33430,5720,39150,0.14610472541507025
SLC8A1,13161,5719,18880,0.30291313559322036
COBLL1,16679,5715,22394,0.25520228632669467
INPP4B,52303,5710,58013,0.09842621481392101
NSRP1,33451,5706,39157,0.1457210715836249
PALS2,10255,5705,15960,0.3574561403508772
LYN,16030,5703,21733,0.2624120001840519
HMOX1,9303,5703,15006,0.38004798080767693
RHOT2,33681,5702,39383,0.144783282126806
BRCC3,20624,5700,26324,0.21653244187813403
MAP3K5,25884,5700,31584,0.1804711246200608
BOLA1,24709,5700,30409,0.18744450656055772
RMC1,25047,5699,30746,0.18535744487087752
SOGA1,38485,5699,44184,0.1289833423863842
WDR74,21494,5699,27193,0.20957599382193948
CHPF2,41752,5698,47450,0.12008429926238146
YTHDF1,21814,5694,27508,0.20699432892249528
ALS2,24134,5691,29825,0.19081307627829003
ARL4A,30748,5691,36439,0.15617881939680014
G6PC3,19040,5690,24730,0.23008491710473108
PSMD1,25473,5689,31162,0.18256209485912328
CSNK1G2,23321,5688,29009,0.19607707952704334
TRMT13,36352,5686,42038,0.13525857557448023
PTRHD1,16003,5685,21688,0.2621265215787532
SIPA1L1,22599,5685,28284,0.20099703012303777
NAA16,32102,5683,37785,0.15040359931189626
GMCL1,25072,5681,30753,0.18472994504601178
ADAMTS2,13845,5678,19523,0.2908364493161912
MCUB,15601,5677,21278,0.26680139110818685
SEC31A,27606,5677,33283,0.17056755701108675
FBXO8,21712,5675,27387,0.20721510205571986
MKRN2,23597,5674,29271,0.19384373612107547
ACOT9,19460,5671,25131,0.2256575544148661
WDR5,24159,5671,29830,0.19011062688568556
PCGF1,17203,5671,22874,0.2479234064877153
EARS2,28777,5670,34447,0.16460069091648039
PLCL1,27218,5670,32888,0.17240330819751884
RTCA,28198,5670,33868,0.16741466871383015
PLEKHA5,37018,5668,42686,0.13278358243920724
PHF23,20720,5667,26387,0.21476484632584228
RFC4,26256,5667,31923,0.17752090968893902
NUP35,23985,5667,29652,0.19111695669769324
TIAM1,24136,5667,29803,0.19014864275408516
MAPT,28174,5664,33838,0.16738577930137716
SH3BP2,32867,5661,38528,0.14693210132890366
STK35,26619,5659,32278,0.17532065183716464
TJAP1,44705,5659,50364,0.11236200460646494
RNF185,19817,5657,25474,0.22206956112114312
SORL1,21305,5655,26960,0.20975519287833827
NFKBIB,19886,5654,25540,0.22137823022709474
HECTD4,42425,5653,48078,0.11757976621323682
AKR1C3,15934,5653,21587,0.2618705702506138
SULF2,20060,5652,25712,0.21981953951462352
EWSR1,28310,5650,33960,0.16637220259128385
TOB2,23038,5649,28687,0.19691846480984418
SHANK3,26903,5648,32551,0.17351233449049183
RAPGEF6,39132,5646,44778,0.12608870427442048
RASD1,13518,5644,19162,0.2945412796159065
INPP4A,25298,5641,30939,0.18232651346197357
KDM5C,27910,5641,33551,0.16813209740395219
CACHD1,30817,5640,36457,0.1547028005595633
EML1,15297,5636,20933,0.2692399560502556
ZNF521,20798,5635,26433,0.21318049407937048
PRICKLE2,11904,5635,17539,0.3212839956667997
TMEM134,27154,5635,32789,0.17185641526121564
POT1,22635,5633,28268,0.1992712607895854
TTC28,19698,5633,25331,0.22237574513442027
FN3K,21583,5632,27215,0.20694469961418335
PRXL2B,23871,5631,29502,0.19086841570063046
NUDT21,30613,5631,36244,0.15536364639664496
CD109,17261,5631,22892,0.2459811287786126
KCNK6,33399,5628,39027,0.14420785609962333
SKIL,23744,5628,29372,0.19161105815061963
CARM1,19840,5628,25468,0.22098319459714152
DRG2,18458,5625,24083,0.23356724660548936
XYLT2,22897,5625,28522,0.19721618399831709
EIF2AK2,20644,5625,26269,0.21413072442803305
ZNF827,33240,5624,38864,0.14470975710168793
C9orf152,24923,5622,30545,0.18405631036176134
POLR2D,20990,5620,26610,0.2111987974445697
CARMIL1,24876,5619,30495,0.18425971470732908
DENND2A,9355,5617,14972,0.3751669783596046
TMEM250,19441,5615,25056,0.22409802043422733
ARHGAP26,32707,5613,38320,0.14647703549060542
DHRS1,35410,5611,41021,0.13678359864459666
NABP2,19323,5610,24933,0.22500300806160511
RUFY2,25247,5610,30857,0.18180639725183914
N6AMT1,54031,5609,59640,0.09404761904761905
RINT1,25739,5607,31346,0.17887449754354623
PUDP,19934,5605,25539,0.2194682642233447
POLR3F,16586,5604,22190,0.25254619197836864
NAP1L5,17826,5603,23429,0.23914806436467625
ZNF275,21046,5602,26648,0.2102221555088562
GPRC5A,24922,5602,30524,0.18352771589568864
SUMO3,12953,5601,18554,0.3018756063382559
INO80B,22346,5601,27947,0.20041507138512185
CPXM2,10559,5597,16156,0.34643476107947513
MTHFR,28079,5597,33676,0.1662014491032189
STMND1,28398,5596,33994,0.16461728540330647
TOMM20,20486,5595,26081,0.2145239829761129
NRSN2,20199,5594,25793,0.21688054898615902
ASTN2,105502,5593,111095,0.050344299923488905
HOXB6,26650,5591,32241,0.17341273533699328
AASDH,29762,5591,35353,0.1581478233813255
ASB8,20044,5591,25635,0.2181002535595865
DNAH14,53742,5588,59330,0.09418506657677397
CEP83,30611,5588,36199,0.1543689052183762
PRKAR2A,19130,5588,24718,0.22607007039404484
SKIC2,34237,5587,39824,0.1402922860586581
NECTIN1,21819,5587,27406,0.20386046851054512
SASS6,31964,5584,37548,0.14871630979013528
GLRX2,21211,5583,26794,0.2083675449727551
FBXO33,25941,5583,31524,0.1771031594975257
DMTN,18367,5582,23949,0.23307862541233454
CORO2A,22981,5581,28562,0.19539948182900357
MOB3B,11744,5578,17322,0.3220182426971481
ISOC1,19815,5578,25393,0.21966683731737094
PHF6,19749,5578,25327,0.22023927034390176
PLOD3,25917,5577,31494,0.17708134882834825
PGAM5,19934,5577,25511,0.21861157931872527
PANK2,20897,5577,26474,0.21065951499584498
LPGAT1,21339,5575,26914,0.20714126476926506
DBN1,14288,5574,19862,0.2806363910985802
ZBED3,18014,5573,23587,0.23627421884936617
TBL3,23460,5572,29032,0.1919261504546707
ACO1,17086,5572,22658,0.2459175567128608
PRDM1,13985,5570,19555,0.2848376374328816
DNM1,24418,5569,29987,0.18571380931737086
ERV3-1,85381,5568,90949,0.061221123926596226
ZFYVE1,20742,5567,26309,0.21160059295298186
SGF29,17762,5565,23327,0.23856475329017876
AMPH,16643,5565,22208,0.25058537463976943
F3,21716,5563,27279,0.20392976282121777
SLC2A3,26655,5563,32218,0.17266745297659694
ARHGAP23,12316,5559,17875,0.31099300699300697
MAOB,16846,5558,22404,0.24808069987502232
ACTR6,21186,5557,26743,0.2077926934150993
RIPK1,29467,5556,35023,0.15863860891414214
ALG14,21625,5554,27179,0.20434894587733177
HERC3,33513,5553,39066,0.14214406389187528
SEMA3G,18221,5551,23772,0.233510011778563
ALDH4A1,24640,5550,30190,0.18383570718781053
LRRC28,25460,5547,31007,0.17889508820588898
STX8,19416,5545,24961,0.2221465486158407
TGM2,9158,5545,14703,0.3771339182479766
SWT1,29648,5544,35192,0.1575358035917254
TRAPPC2L,18215,5544,23759,0.23334315417315543
ATP6V0A2,33679,5543,39222,0.14132374687675284
ITPR1,25093,5542,30635,0.18090419454871878
IER5L,25302,5541,30843,0.1796517848458321
CXCR4,17252,5535,22787,0.24290165445209988
MYL6B,16376,5534,21910,0.25257873117298035
FKBP3,20258,5533,25791,0.21453220115544183
GIMAP2,12999,5529,18528,0.29841321243523317
UVSSA,52335,5528,57863,0.09553600746591086
STK10,24526,5527,30053,0.1839084284430839
NCKAP1L,12693,5523,18216,0.3031949934123847
METTL16,22829,5522,28351,0.19477267115798386
OCRL,16416,5522,21938,0.25170936274956696
MTPAP,22800,5521,28321,0.19494368136718337
WBP4,20301,5520,25821,0.21377948181712558
NLN,22825,5519,28344,0.1947149308495625
RNF6,22370,5516,27886,0.19780535035501687
NAT1,25693,5515,31208,0.17671750833119712
ENAH,17183,5512,22695,0.2428728794888742
PTPN14,21573,5511,27084,0.2034780682321666
NDST2,37442,5510,42952,0.1282827342149376
MAPK8IP3,64962,5510,70472,0.07818708139402883
UPF3B,25375,5510,30885,0.1784037558685446
ANO10,24873,5510,30383,0.18135141361945825
RFFL,35255,5509,40764,0.13514375429300363
PPM1F,33745,5505,39250,0.1402547770700637
TUT1,30922,5502,36424,0.15105424994509115
CD93,15311,5500,20811,0.2642833117101533
LETMD1,24222,5498,29720,0.18499327052489906
DCHS1,16173,5496,21669,0.2536342240066454
ALPL,11856,5495,17351,0.31669644400899083
PALB2,22958,5494,28452,0.19309714607057502
ANKZF1,52177,5493,57670,0.095248829547425
H2AC11,23025,5490,28515,0.19253024723829562
ACYP2,28989,5490,34479,0.1592273557817802
KLF15,23276,5490,28766,0.19085030939303343
TMEM87B,28836,5485,34321,0.15981469071414003
SLC9A7,31626,5485,37111,0.14779984371210692
CENPW,17880,5484,23364,0.2347200821777093
BUD13,19607,5483,25090,0.21853328019131127
CRISPLD1,18228,5482,23710,0.23121045972163645
TMEM154,24237,5477,29714,0.18432388772968972
LOXL1,9294,5477,14771,0.37079412362060793
COG5,35181,5477,40658,0.13470903635200945
GIMAP8,11337,5476,16813,0.3257003509189318
MMRN2,16656,5475,22131,0.24739053815914328
MOSPD3,19695,5473,25168,0.21745867768595042
TAF9B,15895,5472,21367,0.2560958487387092
SYTL1,48161,5472,53633,0.10202673726996439
ABL2,24244,5469,29713,0.18406084878672635
SEPTIN5,41765,5469,47234,0.11578523944616166
LIMD1,32852,5465,38317,0.14262598846465016
TEX9,34555,5462,40017,0.13649199090386585
RDH13,43091,5461,48552,0.11247734387872796
UBL4A,13677,5461,19138,0.28534852126659005
LIPT1,21741,5459,27200,0.2006985294117647
MTMR3,25110,5459,30569,0.1785796067911937
GHDC,19892,5459,25351,0.21533667310954202
CAMTA2,25788,5459,31247,0.17470477165807918
RANBP6,23478,5457,28935,0.18859512700881287
ANAPC11,13166,5457,18623,0.2930247543360361
HLA-DPA1,9104,5455,14559,0.37468232708290405
IFI44L,16661,5455,22116,0.24665400614939412
EPDR1,18456,5454,23910,0.22810539523212045
LYRM1,22689,5450,28139,0.19368136749706813
EEF1B2,12736,5449,18185,0.29964256255155347
ST8SIA4,22310,5445,27755,0.19618086831201587
GRWD1,21178,5445,26623,0.2045224054389062
HIVEP2,13170,5444,18614,0.2924680348125067
NSMCE3,18142,5443,23585,0.2307822768708925
NID1,11506,5443,16949,0.32113989025901235
DTD2,26249,5443,31692,0.1717468130758551
ACAD11,49933,5441,55374,0.09825911077400946
PYCR3,35019,5441,40460,0.13447849728126546
ZFP36,18332,5439,23771,0.22880821168650878
IL10RA,16773,5437,22210,0.24479963980189104
FAM111B,23904,5437,29341,0.18530384104154596
CBFA2T3,30317,5436,35753,0.152043185187257
CRLF3,25300,5435,30735,0.17683422807873758
SLC25A15,27164,5434,32598,0.16669734339530032
GTF3C4,23437,5430,28867,0.1881040634634704
RNF114,17189,5429,22618,0.24003006455035814
VGLL3,8502,5428,13930,0.3896625987078248
CC2D2A,34087,5428,39515,0.13736555738327216
ECSIT,28157,5427,33584,0.16159480705097665
PROSER2,25248,5423,30671,0.17681197222131656
ZNF248,37484,5418,42902,0.12628781874970862
ZNF512B,40263,5418,45681,0.118605109345242
DPP7,40878,5417,46295,0.11701047629333622
CCDC90B,19383,5416,24799,0.21839590306060727
FMNL1,15546,5415,20961,0.2583369114068985
POLD2,20705,5412,26117,0.20722135007849293
TLR4,14252,5412,19664,0.27522375915378355
TPX2,22381,5412,27793,0.19472529054078366
ZNF16,17661,5412,23073,0.23455987517878038
DLL1,20035,5411,25446,0.21264638843040162
CASP9,23200,5411,28611,0.1891230645555905
PRR11,25187,5405,30592,0.1766801778242678
JADE3,23914,5402,29316,0.18426797653158686
FPGT,25290,5401,30691,0.1759799289694047
SMYD3,33602,5394,38996,0.13832187916709407
IER2,16713,5394,22107,0.24399511466956167
EMC1,22495,5392,27887,0.19335174095456664
TMEM141,21047,5392,26439,0.2039411475471841
EVA1C,17583,5389,22972,0.23458993557374194
MPDU1,26017,5387,31404,0.1715386574958604
RHOD,19798,5387,25185,0.21389716100853684
EFNB2,17191,5387,22578,0.23859509256798653
PIGG,34725,5386,40111,0.13427738026975145
ANKS1A,28346,5385,33731,0.15964543001986303
NEIL1,69788,5385,75173,0.07163476248121001
LGALS8,28908,5385,34293,0.1570291313095967
AGAP5,58790,5383,64173,0.08388262976641267
VSIR,13918,5382,19300,0.278860103626943
CCDC9,27396,5382,32778,0.1641954969796815
CDK6,15365,5380,20745,0.25933959990359123
KMT2A,17777,5379,23156,0.2322940058732078
SLC49A4,28189,5377,33566,0.16019186081153547
EVC,13142,5377,18519,0.2903504508882769
SNX16,19407,5376,24783,0.2169228906911996
UBALD1,26350,5376,31726,0.16945092353274915
ACVRL1,9362,5373,14735,0.3646420088225314
MBP,19704,5373,25077,0.214260078956813
STAM,26014,5369,31383,0.17107988401363797
CERS5,21447,5369,26816,0.20021628878281622
ULK3,31401,5366,36767,0.14594609296379907
ZDHHC20,17653,5365,23018,0.2330784603353897
P2RX4,25529,5361,30890,0.17355131110391714
SNF8,13660,5359,19019,0.28177086071822915
BIRC5,26393,5358,31751,0.16875059053258165
SUCLA2,19201,5358,24559,0.21816849220245124
RBBP6,34259,5357,39616,0.1352231421647819
RABIF,19772,5353,25125,0.2130547263681592
PTPN3,32974,5352,38326,0.13964410582894118
GLRX5,14596,5351,19947,0.26826089136210957
PRMT6,18437,5351,23788,0.22494535059693962
RHOBTB1,20123,5347,25470,0.2099332548095799
ZNF839,34561,5347,39908,0.13398316127092313
ZNF354A,23946,5346,29292,0.1825071691929537
USP3,25059,5343,30402,0.17574501677521215
ATG2B,23735,5343,29078,0.18374716280349404
AHR,14203,5340,19543,0.2732436166402292
UCHL5,23723,5337,29060,0.18365450791465932
ABHD18,36783,5337,42120,0.1267094017094017
C18orf21,20713,5335,26048,0.2048141891891892
ZNF513,25435,5335,30770,0.1733831654208645
DPH6,38534,5333,43867,0.121572024528689
EMG1,23808,5333,29141,0.18300676023472084
CMAS,15217,5333,20550,0.2595133819951338
NFKBIA,18801,5333,24134,0.2209745587138477
CCNB2,30074,5330,35404,0.15054796068240878
ZBTB11,22617,5324,27941,0.19054436133280842
NUP93,22374,5323,27697,0.1921868794454273
MORC4,17476,5322,22798,0.23344152995876832
ARHGEF10L,34117,5322,39439,0.13494256953776718
SMC6,21518,5322,26840,0.19828614008941878
THOC1,35626,5320,40946,0.1299272212181898
XAF1,18992,5320,24312,0.2188219809147746
ZNF134,19346,5316,24662,0.21555429405563215
GLT8D1,16718,5311,22029,0.24109128875573108
LSM10,16494,5309,21803,0.243498601109939
CRACR2B,43798,5309,49107,0.10811085995886534
ADRM1,19429,5308,24737,0.21457735376157172
TMEM69,25118,5306,30424,0.17440178806205628
LSS,29755,5303,35058,0.15126362028638257
FNDC1,10228,5301,15529,0.3413613239744993
FKBP14,38318,5301,43619,0.121529608656778
LACTB2,21216,5300,26516,0.19987931814753357
HECTD2,29582,5299,34881,0.15191651615492674
STARD3,32387,5299,37686,0.14060924481239717
VEGFC,16864,5298,22162,0.23905784676473243
ZNF350,16877,5297,22174,0.23888337692793363
SRC,27795,5296,33091,0.16004351636396602
MTMR14,23302,5295,28597,0.18515928244221422
ZNF516,28143,5294,33437,0.15832760116039118
PSKH1,30575,5293,35868,0.14756886361101818
PREX2,17283,5292,22575,0.2344186046511628
IMP4,18060,5290,23350,0.22655246252676658
MAPRE1,17730,5288,23018,0.22973325223737945
IFRD2,18222,5287,23509,0.22489259432557743
PROSER1,27906,5284,33190,0.1592045796926785
TCAF1,19780,5284,25064,0.2108203000319183
CDKL5,19009,5282,24291,0.21744679099254868
DUS4L,32066,5280,37346,0.14138060300969313
LRCH3,22256,5279,27535,0.19171962956237515
RAPGEFL1,35779,5276,41055,0.12851053464864207
COL8A2,12683,5274,17957,0.2937016205379518
CX3CL1,23835,5272,29107,0.18112481533651698
UBXN2B,22382,5270,27652,0.1905829596412556
TOR3A,22090,5268,27358,0.19255793552160247
ELMO3,40577,5268,45845,0.11490893227178536
CYP2J2,31176,5265,36441,0.14448011854778958
SUPT3H,24269,5265,29534,0.1782691135640279
INSYN1,22700,5263,27963,0.1882129957443765
ZZEF1,33461,5262,38723,0.13588823180022208
SAMD4A,9720,5261,14981,0.35117815900140176
LPCAT2,24440,5261,29701,0.1771320830948453
STMN3,11503,5260,16763,0.31378631509872934
ADSL,56601,5256,61857,0.08497017314127746
TYSND1,29514,5254,34768,0.15111596870685687
MILR1,20137,5254,25391,0.20692371312669844
SAPCD2,24442,5254,29696,0.1769261853448276
CACNA2D1,24000,5254,29254,0.17959937102618445
MALT1,22916,5253,28169,0.18648159324079663
PRPF18,24788,5253,30041,0.17486102326820013
EBNA1BP2,16965,5253,22218,0.23642992168512017
SMAGP,14341,5253,19594,0.26809227314484024
SAP130,18927,5247,24174,0.21705137751303052
TTC7A,18504,5246,23750,0.2208842105263158
NDUFS6,14992,5246,20238,0.2592153374839411
CEP76,31974,5246,37220,0.14094572810317033
POLR1A,25753,5245,30998,0.16920446480418092
TCF25,36045,5245,41290,0.12702833615887624
TMX1,23120,5244,28364,0.1848822450994218
LRRC1,35073,5241,40314,0.1300044649501414
FBXW7,23462,5239,28701,0.1825371938259991
UBXN11,50156,5236,55392,0.094526285384171
PDP1,15674,5235,20909,0.25037065378545126
PPCDC,29973,5233,35206,0.14863943645969438
ASCC1,20064,5233,25297,0.20686247381112385
KIF23,28460,5231,33691,0.15526401709655396
EOGT,25244,5231,30475,0.17164889253486465
CEP290,25744,5231,30975,0.16887812752219533
